transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_subcat,DOB,Gender,city_code,calculated_revenue,customer_age
69953614764,274806,2012-01-06,10,6,3,204,64.26,676.26,Flagship store,Home and kitchen,Kitchen,,M,8.0,612,
58033263406,274306,2012-01-05,3,1,1,1492,156.66,1648.66,e-Shop,Clothing,Kids,,M,2.0,1492,
23127017892,270295,2012-01-05,4,2,4,882,370.44,3898.44,MBR,Footwear,Kids,,F,9.0,3528,
7462944205,268387,2012-01-05,3,5,5,160,84.0,884.0,e-Shop,Books,Comics,,F,1.0,800,
54408133489,268226,2012-01-05,10,3,5,1466,769.65,8099.65,MBR,Electronics,Audio and video,,F,3.0,7330,
62079969409,273993,2012-01-05,10,3,4,1298,545.16,5737.16,TeleShop,Electronics,Audio and video,,M,9.0,5192,
57255903492,275007,2012-01-05,1,2,1,392,41.16,433.16,TeleShop,Footwear,Mens,,M,4.0,392,
61046271181,273727,2012-01-05,4,1,4,1262,530.04,5578.04,e-Shop,Clothing,Mens,,F,7.0,5048,
33662925334,272284,2012-01-05,4,4,1,826,86.73,912.73,e-Shop,Bags,Women,,F,5.0,826,
35139439601,274650,2012-01-05,4,2,3,1287,405.405,4266.405,e-Shop,Footwear,Kids,,M,1.0,3861,
21189986898,267174,2012-01-05,4,2,4,1405,590.1,6210.1,Flagship store,Footwear,Kids,,M,1.0,5620,
74989693749,272137,2012-01-05,4,3,1,533,55.965,588.965,Flagship store,Electronics,Mobiles,,F,8.0,533,
82067162828,269014,2012-01-05,1,2,1,1157,121.485,1278.485,MBR,Footwear,Mens,,F,3.0,1157,
69909278783,270617,2012-01-05,3,2,4,645,270.9,2850.9,Flagship store,Footwear,Women,,M,5.0,2580,
76230046367,267332,2012-01-05,10,5,3,526,165.69,1743.69,e-Shop,Books,Non-Fiction,,F,1.0,1578,
89232425133,268394,2012-01-05,12,6,3,595,187.425,1972.425,e-Shop,Home and kitchen,Tools,,M,1.0,1785,
72244457347,270519,2012-01-05,10,3,2,98,20.58,216.58,MBR,Electronics,Audio and video,,F,6.0,196,
5779857733,270626,2012-01-04,6,5,1,520,54.6,574.6,Flagship store,Books,DIY,,F,6.0,520,
15812747267,272040,2012-01-04,8,3,2,1351,283.71,2985.71,MBR,Electronics,Personal Appliances,,M,10.0,2702,
3121358169,271541,2012-01-04,4,4,5,648,340.2,3580.2,e-Shop,Bags,Women,,M,7.0,3240,
36881003881,272805,2012-01-04,11,6,3,272,85.68,901.68,TeleShop,Home and kitchen,Bath,,M,2.0,816,
1262724255,270831,2012-01-04,1,4,5,1047,549.675,5784.675,TeleShop,Bags,Mens,,F,6.0,5235,
36335050440,274656,2012-01-04,4,2,5,1023,537.075,5652.075,e-Shop,Footwear,Kids,,M,5.0,5115,
38729502454,268901,2012-01-04,4,3,1,1384,145.32,1529.32,e-Shop,Electronics,Mobiles,,M,9.0,1384,
57743428829,272945,2012-01-04,4,1,2,1056,221.76,2333.76,TeleShop,Clothing,Mens,,M,3.0,2112,
34201908004,271448,2012-01-04,5,3,2,918,192.78,2028.78,e-Shop,Electronics,Computers,,M,4.0,1836,
20790146297,275038,2012-01-04,10,6,3,975,307.125,3232.125,e-Shop,Home and kitchen,Kitchen,,M,2.0,2925,
82488299949,272922,2012-01-04,3,1,5,829,435.225,4580.225,TeleShop,Clothing,Kids,,F,7.0,4145,
87650606991,272912,2012-01-04,1,4,2,1384,290.64,3058.64,MBR,Bags,Mens,,M,9.0,2768,
74357192470,268567,2012-01-04,7,5,2,1299,272.79,2870.79,e-Shop,Books,Fiction,,F,1.0,2598,
92228679288,271216,2012-01-04,12,5,5,315,165.375,1740.375,MBR,Books,Academic,,M,6.0,1575,
74869329520,267673,2012-01-04,11,6,2,896,188.16,1980.16,MBR,Home and kitchen,Bath,,F,5.0,1792,
69830464678,266815,2012-01-04,10,3,1,1448,152.04,1600.04,MBR,Electronics,Audio and video,,F,4.0,1448,
35519580667,272248,2012-01-03,1,2,5,461,242.025,2547.025,e-Shop,Footwear,Mens,,M,7.0,2305,
57122237213,267970,2012-01-03,6,5,2,718,150.78,1586.78,MBR,Books,DIY,,M,2.0,1436,
9786991001,266860,2012-01-03,3,2,5,1224,642.6,6762.6,Flagship store,Footwear,Women,,F,3.0,6120,
14795457031,269967,2012-01-03,5,3,5,351,184.275,1939.275,MBR,Electronics,Computers,,F,3.0,1755,
21526575159,273141,2012-01-03,4,3,3,305,96.075,1011.075,TeleShop,Electronics,Mobiles,,M,8.0,915,
33567201253,272695,2012-01-03,4,3,3,112,35.28,371.28,e-Shop,Electronics,Mobiles,,M,1.0,336,
9300940690,270889,2012-01-03,3,5,2,855,179.55,1889.55,e-Shop,Books,Comics,,F,10.0,1710,
56379999439,274091,2012-01-03,1,1,4,519,217.98,2293.98,e-Shop,Clothing,Women,,F,2.0,2076,
30512625855,274478,2012-01-03,1,2,4,1101,462.42,4866.42,e-Shop,Footwear,Mens,,F,3.0,4404,
53632775100,270982,2012-01-03,4,3,1,827,86.835,913.835,MBR,Electronics,Mobiles,,F,7.0,827,
650789826,271108,2012-01-03,3,2,1,1088,114.24,1202.24,MBR,Footwear,Women,,M,10.0,1088,
62081835855,273385,2012-01-03,1,1,4,516,216.72,2280.72,MBR,Clothing,Women,,F,9.0,2064,
59802166165,273389,2012-01-03,11,5,5,1155,606.375,6381.375,Flagship store,Books,Children,,F,6.0,5775,
22949573997,274101,2012-01-03,9,3,1,1492,156.66,1648.66,MBR,Electronics,Cameras,,M,1.0,1492,
99890752533,270042,2012-01-03,11,5,5,1068,560.7,5900.7,Flagship store,Books,Children,,F,5.0,5340,
72489925974,268424,2012-01-03,4,4,5,1409,739.725,7784.725,TeleShop,Bags,Women,,F,8.0,7045,
69674824826,268393,2012-01-03,5,3,4,286,120.12,1264.12,Flagship store,Electronics,Computers,,F,10.0,1144,
97524777531,272416,2012-01-03,12,6,5,1450,761.25,8011.25,e-Shop,Home and kitchen,Tools,,F,1.0,7250,
16621125433,270598,2012-01-02,1,4,2,603,126.63,1332.63,e-Shop,Bags,Mens,,M,1.0,1206,
13350546152,275251,2012-01-02,4,3,4,1250,525.0,5525.0,e-Shop,Electronics,Mobiles,,M,4.0,5000,
54608865321,273214,2012-01-02,2,6,1,576,60.48,636.48,TeleShop,Home and kitchen,Furnishing,,M,3.0,576,
14793218737,273446,2012-01-02,1,1,3,1228,386.82,4070.82,TeleShop,Clothing,Women,,F,8.0,3684,
33277936853,267366,2012-01-02,10,6,4,486,204.12,2148.12,Flagship store,Home and kitchen,Kitchen,,M,4.0,1944,
20176908878,269803,2012-01-02,10,3,3,91,28.665,301.665,TeleShop,Electronics,Audio and video,,F,3.0,273,
25251152140,270672,2012-01-02,1,1,2,1223,256.83,2702.83,e-Shop,Clothing,Women,,M,2.0,2446,
62407101463,273251,2012-01-02,8,3,4,1111,466.62,4910.62,MBR,Electronics,Personal Appliances,,M,2.0,4444,
53904165582,273012,2012-01-02,10,6,4,530,222.6,2342.6,Flagship store,Home and kitchen,Kitchen,,M,8.0,2120,
71091269660,269672,2012-01-02,11,6,5,238,124.95,1314.95,Flagship store,Home and kitchen,Bath,,F,10.0,1190,
84849358921,273461,2012-01-02,11,5,5,1438,754.95,7944.95,e-Shop,Books,Children,,F,6.0,7190,
97056896858,273193,2012-01-02,6,5,3,1295,407.925,4292.925,TeleShop,Books,DIY,,F,10.0,3885,
82032040060,271013,2012-01-02,1,2,2,181,38.01,400.01,Flagship store,Footwear,Mens,,M,9.0,362,
65802491678,272420,2012-01-02,3,5,1,879,92.295,971.295,TeleShop,Books,Comics,,F,6.0,879,
65813759424,270143,2012-01-02,8,3,1,536,56.28,592.28,e-Shop,Electronics,Personal Appliances,,F,1.0,536,
47933752822,270192,2012-01-01,3,1,4,215,90.3,950.3,e-Shop,Clothing,Kids,,F,4.0,860,
14575776679,271485,2012-01-01,11,5,2,1014,212.94,2240.94,e-Shop,Books,Children,,M,10.0,2028,
35798683065,271913,2012-01-01,1,1,1,229,24.045,253.045,MBR,Clothing,Women,,F,2.0,229,
30078154552,269151,2012-01-01,3,2,1,456,47.88,503.88,e-Shop,Footwear,Women,,F,2.0,456,
57039573748,268282,2012-01-01,4,1,1,1024,107.52,1131.52,MBR,Clothing,Mens,,F,1.0,1024,
41901986246,269269,2012-01-01,7,5,2,1122,235.62,2479.62,MBR,Books,Fiction,,M,1.0,2244,
66067413087,268571,2012-01-01,9,3,2,693,145.53,1531.53,e-Shop,Electronics,Cameras,,F,2.0,1386,
66464587778,275091,2012-01-01,8,3,5,94,49.35,519.35,Flagship store,Electronics,Personal Appliances,,F,2.0,470,
76257166854,269407,2012-01-01,8,3,1,112,11.76,123.76,e-Shop,Electronics,Personal Appliances,,F,1.0,112,
94167232406,270397,2012-01-01,10,6,4,619,259.98,2735.98,e-Shop,Home and kitchen,Kitchen,,F,3.0,2476,
40303022895,272142,,1,2,5,537,281.925,2966.925,Flagship store,Footwear,Mens,,M,8.0,2685,
28966519600,273899,,5,3,1,308,32.34,340.34,e-Shop,Electronics,Computers,,F,5.0,308,
18110335043,270491,,4,2,1,1343,141.015,1484.015,TeleShop,Footwear,Kids,,M,5.0,1343,
35866122984,269792,,1,2,1,1209,126.945,1335.945,Flagship store,Footwear,Mens,,F,10.0,1209,
47630316689,269669,,4,3,5,1410,740.25,7790.25,e-Shop,Electronics,Mobiles,,F,3.0,7050,
17022448373,270731,,11,5,2,95,19.95,209.95,Flagship store,Books,Children,,F,8.0,190,
44558941015,272510,,1,4,3,261,82.215,865.215,e-Shop,Bags,Mens,,F,10.0,783,
66203413364,268656,,2,6,2,1283,269.43,2835.43,TeleShop,Home and kitchen,Furnishing,,M,1.0,2566,
78068375988,271775,,5,3,5,1178,618.45,6508.45,TeleShop,Electronics,Computers,,M,1.0,5890,
81271675345,274655,,4,2,1,1265,132.825,1397.825,MBR,Footwear,Kids,,M,9.0,1265,
86382871317,272847,,8,3,5,1217,638.925,6723.925,e-Shop,Electronics,Personal Appliances,,F,3.0,6085,
69104524563,274708,,11,6,4,639,268.38,2824.38,e-Shop,Home and kitchen,Bath,,F,8.0,2556,
64375545298,272192,,6,5,3,1222,384.93,4050.93,TeleShop,Books,DIY,,F,3.0,3666,
96664326847,270760,,4,2,3,1357,427.455,4498.455,e-Shop,Footwear,Kids,,F,8.0,4071,
50301386910,268815,,11,6,5,181,95.025,1000.025,e-Shop,Home and kitchen,Bath,,M,3.0,905,
34261615891,271360,,11,5,1,203,21.315,224.315,TeleShop,Books,Children,,F,4.0,203,
21728840100,272231,,12,5,3,1416,446.04,4694.04,e-Shop,Books,Academic,,F,5.0,4248,
18218366251,272030,,2,6,2,1229,258.09,2716.09,Flagship store,Home and kitchen,Furnishing,,F,8.0,2458,
31148767363,270582,,3,1,2,1202,252.42,2656.42,Flagship store,Clothing,Kids,,M,5.0,2404,
31229068464,272799,,4,4,4,939,394.38,4150.38,MBR,Bags,Women,,F,6.0,3756,
30335505693,272409,,3,2,1,205,21.525,226.525,e-Shop,Footwear,Women,,M,7.0,205,
36223686505,274209,,5,3,4,486,204.12,2148.12,TeleShop,Electronics,Computers,,F,5.0,1944,
11259937163,270707,,4,2,4,1291,542.22,5706.22,Flagship store,Footwear,Kids,,F,8.0,5164,
35487639991,274483,,6,5,3,116,36.54,384.54,MBR,Books,DIY,,F,2.0,348,
61827274578,271458,,2,6,5,1206,633.15,6663.15,e-Shop,Home and kitchen,Furnishing,,F,7.0,6030,
58308582161,267759,,11,6,5,1080,567.0,5967.0,MBR,Home and kitchen,Bath,,M,7.0,5400,
38115390742,267151,,3,1,3,1026,323.19,3401.19,e-Shop,Clothing,Kids,,F,1.0,3078,
26382478485,271461,,11,6,5,1469,771.225,8116.225,Flagship store,Home and kitchen,Bath,,M,5.0,7345,
91987866729,272116,,9,3,1,1283,134.715,1417.715,MBR,Electronics,Cameras,,F,3.0,1283,
99010023872,275089,,8,3,1,906,95.13,1001.13,e-Shop,Electronics,Personal Appliances,,F,3.0,906,
70542250649,274371,,1,2,4,1292,542.64,5710.64,MBR,Footwear,Mens,,F,9.0,5168,
72249995914,273115,,9,3,5,1044,548.1,5768.1,MBR,Electronics,Cameras,,F,6.0,5220,
66255399720,268160,,11,5,1,762,80.01,842.01,e-Shop,Books,Children,,M,7.0,762,
73084652048,270252,,3,2,3,779,245.385,2582.385,MBR,Footwear,Women,,M,5.0,2337,
90889729031,270189,,6,5,5,418,219.45,2309.45,MBR,Books,DIY,,F,7.0,2090,
48121643403,274703,,3,5,4,651,273.42,2877.42,e-Shop,Books,Comics,,M,2.0,2604,
9961169566,267307,,4,3,3,971,305.865,3218.865,MBR,Electronics,Mobiles,,F,1.0,2913,
4019224694,274525,,4,2,1,718,75.39,793.39,Flagship store,Footwear,Kids,,F,10.0,718,
14315320830,274761,,7,5,3,1139,358.785,3775.785,e-Shop,Books,Fiction,,M,8.0,3417,
32856272745,274966,,9,3,2,975,204.75,2154.75,e-Shop,Electronics,Cameras,,M,8.0,1950,
37910485578,273080,,2,6,5,941,494.025,5199.025,MBR,Home and kitchen,Furnishing,,F,7.0,4705,
55574068378,267743,,3,1,1,1438,150.99,1588.99,TeleShop,Clothing,Kids,,M,10.0,1438,
34688842386,267450,,10,5,4,1025,430.5,4530.5,TeleShop,Books,Non-Fiction,,M,8.0,4100,
41367152846,275229,,12,6,4,449,188.58,1984.58,TeleShop,Home and kitchen,Tools,,M,3.0,1796,
24072123613,267769,,6,5,3,728,229.32,2413.32,Flagship store,Books,DIY,,M,8.0,2184,
86936037247,269603,,5,3,2,832,174.72,1838.72,e-Shop,Electronics,Computers,,M,4.0,1664,
83168983047,268343,,2,6,4,1382,580.44,6108.44,e-Shop,Home and kitchen,Furnishing,,M,2.0,5528,
82787089930,273515,,4,3,1,1082,113.61,1195.61,Flagship store,Electronics,Mobiles,,F,7.0,1082,
73608202947,272653,,11,5,3,1233,388.395,4087.395,e-Shop,Books,Children,,F,9.0,3699,
74233540177,274845,,9,3,2,1233,258.93,2724.93,MBR,Electronics,Cameras,,M,7.0,2466,
89206826604,270334,,4,2,3,1489,469.035,4936.035,MBR,Footwear,Kids,,M,4.0,4467,
64626643560,269241,,11,5,3,1242,391.23,4117.23,MBR,Books,Children,,F,4.0,3726,
69617036953,272431,,10,5,5,670,351.75,3701.75,MBR,Books,Non-Fiction,,F,3.0,3350,
80482431373,269966,,3,2,2,277,58.17,612.17,e-Shop,Footwear,Women,,M,1.0,554,
67030496691,269442,,3,1,4,818,343.56,3615.56,TeleShop,Clothing,Kids,,M,2.0,3272,
82431905183,266902,,3,1,3,927,292.005,3073.005,MBR,Clothing,Kids,,M,7.0,2781,
67985097751,268016,,10,6,2,218,45.78,481.78,e-Shop,Home and kitchen,Kitchen,,M,8.0,436,
78865860112,271275,,3,1,5,1344,705.6,7425.6,TeleShop,Clothing,Kids,,M,8.0,6720,
73925126509,274942,,8,3,3,1080,340.2,3580.2,Flagship store,Electronics,Personal Appliances,,M,3.0,3240,
95883626215,273162,,7,5,2,1474,309.54,3257.54,e-Shop,Books,Fiction,,M,8.0,2948,
32269118136,273472,,6,5,1,996,104.58,1100.58,e-Shop,Books,DIY,,M,4.0,996,
34758148150,269147,,6,5,2,472,99.12,1043.12,MBR,Books,DIY,,M,10.0,944,
41837554674,273081,,3,5,5,886,465.15,4895.15,MBR,Books,Comics,,M,1.0,4430,
16853885576,267673,,4,1,5,1390,729.75,7679.75,MBR,Clothing,Mens,,F,5.0,6950,
30945117672,271250,,10,5,1,158,16.59,174.59,e-Shop,Books,Non-Fiction,,M,4.0,158,
48883154531,268995,,2,6,2,489,102.69,1080.69,e-Shop,Home and kitchen,Furnishing,,M,1.0,978,
8279425911,272708,,10,6,4,877,368.34,3876.34,Flagship store,Home and kitchen,Kitchen,,M,10.0,3508,
23821775959,271805,,4,1,1,134,14.07,148.07,TeleShop,Clothing,Mens,,F,4.0,134,
49557466781,274010,,6,5,4,288,120.96,1272.96,MBR,Books,DIY,,M,9.0,1152,
1671101568,273444,,11,6,5,1471,772.275,8127.275,e-Shop,Home and kitchen,Bath,,M,5.0,7355,
34026860553,269354,,3,2,4,508,213.36,2245.36,e-Shop,Footwear,Women,,F,7.0,2032,
54519181297,269670,,7,5,4,1218,511.56,5383.56,TeleShop,Books,Fiction,,M,3.0,4872,
82135179752,272799,,4,1,5,1436,753.9,7933.9,e-Shop,Clothing,Mens,,F,6.0,7180,
97800022173,270398,,4,1,1,1119,117.495,1236.495,e-Shop,Clothing,Mens,,M,10.0,1119,
95509641514,268269,,4,1,4,782,328.44,3456.44,Flagship store,Clothing,Mens,,M,2.0,3128,
82270243885,268297,,6,5,1,823,86.415,909.415,MBR,Books,DIY,,F,2.0,823,
67061012018,270718,,9,3,5,216,113.4,1193.4,TeleShop,Electronics,Cameras,,M,5.0,1080,
84588950986,270699,,4,1,5,829,435.225,4580.225,e-Shop,Clothing,Mens,,M,3.0,4145,
76431072341,273378,,4,2,5,568,298.2,3138.2,e-Shop,Footwear,Kids,,F,1.0,2840,
66159924394,273358,,10,6,3,323,101.745,1070.745,MBR,Home and kitchen,Kitchen,,F,8.0,969,
98026082288,269555,,4,1,3,740,233.1,2453.1,e-Shop,Clothing,Mens,,F,7.0,2220,
73959133083,271252,,1,2,4,180,75.6,795.6,Flagship store,Footwear,Mens,,F,6.0,720,
32318007616,271029,,1,2,4,81,34.02,358.02,e-Shop,Footwear,Mens,,M,3.0,324,
1891510931,269579,,9,3,2,617,129.57,1363.57,MBR,Electronics,Cameras,,F,5.0,1234,
643942673,269125,,4,4,5,1471,772.275,8127.275,MBR,Bags,Women,,F,4.0,7355,
12810118605,273229,,11,6,2,837,175.77,1849.77,e-Shop,Home and kitchen,Bath,,M,2.0,1674,
40990020386,273114,,1,2,1,219,22.995,241.995,MBR,Footwear,Mens,,F,8.0,219,
13824502942,268407,,6,5,3,112,35.28,371.28,TeleShop,Books,DIY,,F,2.0,336,
8451344855,272197,,10,5,3,678,213.57,2247.57,TeleShop,Books,Non-Fiction,,F,4.0,2034,
34193503178,273819,,2,6,5,422,221.55,2331.55,e-Shop,Home and kitchen,Furnishing,,M,5.0,2110,
36216426512,274673,,4,3,3,992,312.48,3288.48,Flagship store,Electronics,Mobiles,,F,10.0,2976,
57128629257,271392,,3,2,4,343,144.06,1516.06,TeleShop,Footwear,Women,,M,4.0,1372,
16991920514,270770,,11,5,5,111,58.275,613.275,Flagship store,Books,Children,,M,5.0,555,
51446060679,269849,,1,4,1,104,10.92,114.92,MBR,Bags,Mens,,M,8.0,104,
66856547564,269304,,3,1,2,151,31.71,333.71,e-Shop,Clothing,Kids,,F,5.0,302,
93588574227,267266,,12,6,1,1226,128.73,1354.73,Flagship store,Home and kitchen,Tools,,F,5.0,1226,
88115313948,273522,,8,3,4,441,185.22,1949.22,e-Shop,Electronics,Personal Appliances,,M,2.0,1764,
89769279268,268859,,4,4,1,1174,123.27,1297.27,e-Shop,Bags,Women,,F,7.0,1174,
38961184788,275265,,12,5,3,188,59.22,623.22,e-Shop,Books,Academic,,M,3.0,564,
58206263103,269877,,8,3,5,344,180.6,1900.6,TeleShop,Electronics,Personal Appliances,,F,3.0,1720,
10019521109,274762,,4,1,2,228,47.88,503.88,Flagship store,Clothing,Mens,,M,9.0,456,
51626030087,269870,,10,6,2,156,32.76,344.76,e-Shop,Home and kitchen,Kitchen,,M,10.0,312,
37152690569,271559,,12,6,5,1200,630.0,6630.0,e-Shop,Home and kitchen,Tools,,F,10.0,6000,
9677247123,270759,,9,3,4,1080,453.6,4773.6,Flagship store,Electronics,Cameras,,F,2.0,4320,
71435868,273040,,4,4,3,629,198.135,2085.135,Flagship store,Bags,Women,,F,2.0,1887,
3265725476,271368,,11,6,2,1021,214.41,2256.41,MBR,Home and kitchen,Bath,,F,2.0,2042,
7774961373,267151,,1,4,4,1207,506.94,5334.94,e-Shop,Bags,Mens,,F,1.0,4828,
1522066770,274645,,10,5,5,869,456.225,4801.225,TeleShop,Books,Non-Fiction,,M,9.0,4345,
85251927582,267604,,2,6,2,780,163.8,1723.8,MBR,Home and kitchen,Furnishing,,F,2.0,1560,
80655714719,268974,,11,6,2,1021,214.41,2256.41,e-Shop,Home and kitchen,Bath,,M,9.0,2042,
73484236584,271719,,10,5,1,332,34.86,366.86,e-Shop,Books,Non-Fiction,,F,1.0,332,
84474320255,275131,,4,2,2,366,76.86,808.86,e-Shop,Footwear,Kids,,F,10.0,732,
77779205475,269260,,11,6,4,1072,450.24,4738.24,TeleShop,Home and kitchen,Bath,,F,5.0,4288,
86288264962,269325,,4,4,5,1309,687.225,7232.225,TeleShop,Bags,Women,,M,10.0,6545,
79043312546,273378,,10,3,2,775,162.75,1712.75,e-Shop,Electronics,Audio and video,,F,1.0,1550,
75558352420,268983,,1,4,3,291,91.665,964.665,Flagship store,Bags,Mens,,M,3.0,873,
2399151666,271293,,8,3,3,103,32.445,341.445,Flagship store,Electronics,Personal Appliances,,F,2.0,309,
43603207495,273481,,4,4,4,1427,599.34,6307.34,e-Shop,Bags,Women,,F,3.0,5708,
5739590276,271583,,3,5,4,562,236.04,2484.04,Flagship store,Books,Comics,,F,5.0,2248,
48365165062,271682,,7,5,5,218,114.45,1204.45,e-Shop,Books,Fiction,,F,2.0,1090,
41282260160,269793,,10,5,5,546,286.65,3016.65,e-Shop,Books,Non-Fiction,,F,6.0,2730,
98090467678,275233,,7,5,5,1291,677.775,7132.775,e-Shop,Books,Fiction,,M,5.0,6455,
95022777688,274956,,2,6,4,1481,622.02,6546.02,e-Shop,Home and kitchen,Furnishing,,M,10.0,5924,
80328976932,268509,,11,5,5,99,51.975,546.975,TeleShop,Books,Children,,M,10.0,495,
99141683489,270632,,3,2,5,1270,666.75,7016.75,e-Shop,Footwear,Women,,F,9.0,6350,
2771545258,269509,,4,4,4,296,124.32,1308.32,Flagship store,Bags,Women,,F,4.0,1184,
8092322234,270592,,1,2,4,1280,537.6,5657.6,e-Shop,Footwear,Mens,,F,6.0,5120,
43355871653,271358,,11,5,3,1130,355.95,3745.95,Flagship store,Books,Children,,M,10.0,3390,
2792279614,266888,,12,5,2,1281,269.01,2831.01,MBR,Books,Academic,,M,3.0,2562,
3464071042,268565,,6,5,2,151,31.71,333.71,TeleShop,Books,DIY,,F,4.0,302,
62138145203,269538,,10,5,1,788,82.74,870.74,MBR,Books,Non-Fiction,,F,6.0,788,
58225788468,274302,,1,4,2,540,113.4,1193.4,TeleShop,Bags,Mens,,F,10.0,1080,
58766106301,270619,,10,6,4,788,330.96,3482.96,TeleShop,Home and kitchen,Kitchen,,M,6.0,3152,
25366166935,268015,,1,2,3,360,113.4,1193.4,e-Shop,Footwear,Mens,,M,10.0,1080,
35086417483,271543,,3,1,4,1335,560.7,5900.7,MBR,Clothing,Kids,,M,1.0,5340,
21919886726,269691,,3,5,4,310,130.2,1370.2,MBR,Books,Comics,,M,1.0,1240,
28575609908,274255,,4,2,3,764,240.66,2532.66,MBR,Footwear,Kids,,F,4.0,2292,
55267258802,270825,,4,4,5,690,362.25,3812.25,Flagship store,Bags,Women,,M,4.0,3450,
11526785315,269413,,10,3,4,611,256.62,2700.62,MBR,Electronics,Audio and video,,M,8.0,2444,
38264872340,273987,,12,5,3,144,45.36,477.36,MBR,Books,Academic,,M,9.0,432,
54539123083,267933,,3,1,1,180,18.9,198.9,TeleShop,Clothing,Kids,,M,4.0,180,
88419232049,270080,,11,6,1,963,101.115,1064.115,e-Shop,Home and kitchen,Bath,,M,8.0,963,
87814068871,269498,,10,6,2,1127,236.67,2490.67,e-Shop,Home and kitchen,Kitchen,,F,7.0,2254,
74817305831,267971,,4,1,2,89,18.69,196.69,e-Shop,Clothing,Mens,,M,2.0,178,
74368604948,273638,,9,3,3,290,91.35,961.35,e-Shop,Electronics,Cameras,,M,8.0,870,
97280900587,273119,,4,2,1,1100,115.5,1215.5,MBR,Footwear,Kids,,F,9.0,1100,
78275719705,275192,,10,6,1,914,95.97,1009.97,MBR,Home and kitchen,Kitchen,,F,8.0,914,
64196741790,269216,,8,3,5,636,333.9,3513.9,e-Shop,Electronics,Personal Appliances,,M,7.0,3180,
83002522796,270481,,11,5,3,204,64.26,676.26,e-Shop,Books,Children,,M,7.0,612,
97937142411,268251,,4,1,1,1382,145.11,1527.11,TeleShop,Clothing,Mens,,F,3.0,1382,
84333470881,273748,,12,5,3,1029,324.135,3411.135,e-Shop,Books,Academic,,M,2.0,3087,
31615547041,268918,,7,5,4,617,259.14,2727.14,Flagship store,Books,Fiction,,M,6.0,2468,
33442327122,274433,,3,2,5,393,206.325,2171.325,Flagship store,Footwear,Women,,M,3.0,1965,
29548379327,268769,,8,3,3,154,48.51,510.51,Flagship store,Electronics,Personal Appliances,,F,4.0,462,
45773431328,269621,,10,6,2,1382,290.22,3054.22,TeleShop,Home and kitchen,Kitchen,,F,10.0,2764,
32252171166,266887,,4,4,4,635,266.7,2806.7,Flagship store,Bags,Women,,F,4.0,2540,
43575080378,269096,,8,3,3,1495,470.925,4955.925,e-Shop,Electronics,Personal Appliances,,M,5.0,4485,
25863576881,274056,,12,6,1,1062,111.51,1173.51,e-Shop,Home and kitchen,Tools,,M,9.0,1062,
69203120981,268594,,4,1,3,255,80.325,845.325,MBR,Clothing,Mens,,F,10.0,765,
82100910445,272510,,3,5,5,145,76.125,801.125,e-Shop,Books,Comics,,F,10.0,725,
79393849149,272354,,10,6,4,1342,563.64,5931.64,MBR,Home and kitchen,Kitchen,,M,10.0,5368,
82958204461,272197,,4,3,1,338,35.49,373.49,e-Shop,Electronics,Mobiles,,F,4.0,338,
28624219835,267565,,3,2,4,677,284.34,2992.34,e-Shop,Footwear,Women,,M,9.0,2708,
54951686631,269983,,6,5,3,364,114.66,1206.66,MBR,Books,DIY,,F,7.0,1092,
32499854097,274084,,3,2,3,591,186.165,1959.165,TeleShop,Footwear,Women,,F,5.0,1773,
50094634766,271858,,4,4,2,350,73.5,773.5,MBR,Bags,Women,,M,2.0,700,
47557596721,273764,,8,3,1,1037,108.885,1145.885,Flagship store,Electronics,Personal Appliances,,M,8.0,1037,
17888428570,273286,,2,6,4,214,89.88,945.88,TeleShop,Home and kitchen,Furnishing,,F,6.0,856,
28161513575,270121,,3,5,5,401,210.525,2215.525,TeleShop,Books,Comics,,F,5.0,2005,
38055189661,274410,,10,6,3,1047,329.805,3470.805,e-Shop,Home and kitchen,Kitchen,,M,8.0,3141,
6324297083,267390,,4,4,2,1276,267.96,2819.96,e-Shop,Bags,Women,,F,2.0,2552,
32282745367,274813,,5,3,2,1023,214.83,2260.83,MBR,Electronics,Computers,,M,6.0,2046,
13514960562,270447,,12,6,4,1471,617.82,6501.82,e-Shop,Home and kitchen,Tools,,F,10.0,5884,
54337413243,269387,,5,3,3,503,158.445,1667.445,MBR,Electronics,Computers,,F,10.0,1509,
34634900156,274834,,3,1,3,1421,447.615,4710.615,MBR,Clothing,Kids,,M,4.0,4263,
62214902038,272069,,11,5,4,139,58.38,614.38,TeleShop,Books,Children,,F,8.0,556,
9523471016,271587,,1,2,3,726,228.69,2406.69,e-Shop,Footwear,Mens,,F,10.0,2178,
41426413008,274825,,10,6,2,1140,239.4,2519.4,MBR,Home and kitchen,Kitchen,,M,3.0,2280,
28676134015,267546,,3,5,3,187,58.905,619.905,TeleShop,Books,Comics,,F,4.0,561,
8822889569,268768,,11,5,3,1220,384.3,4044.3,e-Shop,Books,Children,,F,7.0,3660,
39309134233,270170,,10,6,1,222,23.31,245.31,TeleShop,Home and kitchen,Kitchen,,M,3.0,222,
91685427451,267811,,10,3,5,720,378.0,3978.0,e-Shop,Electronics,Audio and video,,M,2.0,3600,
